# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Thu Aug 24 13:16:20 CEST 2023 [seed=1692875769957]
# -window -working -options
# keywords: skygrid discretized_branch_rates
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	skygrid.precision	skygrid.logPopSize1	skygrid.logPopSize2	skygrid.logPopSize3	skygrid.logPopSize4	skygrid.logPopSize5	skygrid.logPopSize6	skygrid.logPopSize7	skygrid.logPopSize8	skygrid.logPopSize9	skygrid.logPopSize10	skygrid.logPopSize11	skygrid.logPopSize12	skygrid.logPopSize13	skygrid.logPopSize14	skygrid.logPopSize15	skygrid.logPopSize16	skygrid.logPopSize17	skygrid.logPopSize18	skygrid.logPopSize19	skygrid.logPopSize20	skygrid.logPopSize21	skygrid.logPopSize22	skygrid.logPopSize23	skygrid.logPopSize24	skygrid.logPopSize25	skygrid.logPopSize26	skygrid.logPopSize27	skygrid.logPopSize28	skygrid.logPopSize29	skygrid.logPopSize30	skygrid.logPopSize31	skygrid.logPopSize32	skygrid.logPopSize33	skygrid.logPopSize34	skygrid.logPopSize35	skygrid.logPopSize36	skygrid.logPopSize37	skygrid.logPopSize38	skygrid.logPopSize39	skygrid.logPopSize40	skygrid.logPopSize41	skygrid.logPopSize42	skygrid.logPopSize43	skygrid.logPopSize44	skygrid.logPopSize45	skygrid.logPopSize46	skygrid.logPopSize47	skygrid.logPopSize48	skygrid.logPopSize49	skygrid.logPopSize50	skygrid.cutOff	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	treeLikelihood	branchRates	skygrid
39300000	-11926.442774705776	-1219.0100555545237	-10707.432719151253	198.30780972584432	1819.6921902741556	4758.235612576522	8.807193025121869	7.556100021754381	7.2384918969262015	7.304568900468972	6.94768756167097	7.014612984951985	7.433502246411167	7.3255225525729895	7.872332575861103	7.649847745089537	7.400132169665126	7.299762423890549	7.0327974870437995	7.887639798760159	8.2902551375367	7.872669439554819	7.869429304974515	7.353487586892514	7.12372553186936	7.314548374357664	7.531705352125495	7.443863791766991	6.876727019400272	6.455814362844896	6.3636108169027015	5.802064780522504	5.754601830497368	5.860697679043412	6.04305120044038	5.999535085902779	5.752874507706267	5.714781283153662	5.263273989966558	5.564018757414431	6.014863473391377	5.773522283445707	5.311196179459066	4.801213246659657	5.177025560161904	4.505990079206977	4.722042701802738	5.07204815642849	4.996526622829163	4.95465462295442	4.761530870356683	4.19322456544626	3.8749989685994186	3.5804813335298515	3.7396067002203077	3.738829198439418	3.784396184801058	200.0	11.715982591603618	0.21688307489277034	0.2589276425574865	0.2602290247932181	0.26396025775652054	0.13683934270785642	5.837591442340962E-4	1.9294924004811887E-4	5.503838745419386E-4	0.3296006040387326	-0.01147474582638272	-10707.432719151253	-668.1210644601031	-539.6736932650847
39400000	-11880.663487555912	-1200.6707682223673	-10679.992719333544	201.21107416207698	1816.788925837923	4104.414918405446	13.043778424761529	8.087841922684982	8.338857750588394	8.365969876936003	8.06948057356567	7.835194419790957	8.028007634422957	7.555174972484099	7.48599118910894	7.274028952718389	7.189409480968054	7.321912977903372	7.506118265624312	7.362765620803774	7.189823521887458	7.239797138092329	7.218355336964825	7.552108292576781	7.369717396430983	6.767622780967139	6.869302758588517	6.566274801460967	6.52995889963183	5.783466779372688	5.434526129739186	5.670994506723333	5.439479932365185	5.093631594932976	5.136374098621646	4.9222025379212315	5.030326753072237	4.995780517157196	5.046156537128144	5.278115975766972	5.4915045291458044	5.736600456700798	5.756103060494963	5.30001925222338	4.982182077372176	4.3973169707882525	4.238410035998625	4.43978108487034	4.185604118982058	4.19144912323685	3.8949070119252522	3.953139118475925	4.290535649757164	4.3685781731990145	4.451013859630774	4.742618105681517	4.280392549017628	200.0	12.817327889416113	0.23736589807398492	0.2660324281769021	0.24824473396448724	0.24835693978462103	0.1422941945484548	6.43378925819483E-4	2.724277829379058E-4	6.258039059859905E-4	0.3720864724829887	0.011368317382637202	-10679.992719333544	-668.1210644601031	-520.4760987390031
39500000	-11866.249441285478	-1184.7592221836624	-10681.490219101815	182.41096797662777	1835.5890320233723	3963.897552918988	29.683611530767386	7.899049675157251	8.192583921953348	7.935822556374812	8.068222771305257	8.134806073528484	7.890619040414479	7.571810570549023	7.314049446370672	7.340277877257844	7.318105453273702	7.375570661072034	7.134501876685418	7.096253242097726	6.993370410497688	6.868676306735667	6.587478626583779	6.642281581505805	6.922424997909004	6.699481902753063	6.666428227375685	6.626893134428492	6.466976329546439	6.441470469161935	6.2569932666106975	6.067196328198034	5.963034388707286	5.657245575894651	5.180029540443404	5.4525007621313835	5.46125202438101	5.368505252453029	5.194096058032893	5.208773966604124	5.085016594458975	4.97148871729097	4.647339173410281	4.495826296175702	4.573721881722445	4.656019770094217	4.635494498333615	4.214200982437577	3.8820368607812443	4.025193418005237	3.761556300491593	3.5746962881816415	3.4947245996999796	3.7197020008428643	3.701323341761396	3.330090672897258	3.4269527123673544	200.0	11.225810836362779	0.23891379842354918	0.27295153148269863	0.2406779801462274	0.24745668994752015	0.13230925097298066	7.40989951139032E-4	3.017885126152722E-4	6.530225922432186E-4	0.37950773986516007	3.6063477250261345E-4	-10681.490219101815	-668.1210644601031	-505.11544778948905
39600000	-11926.376766769414	-1211.6711681446427	-10714.70559862477	217.11125307194484	1800.888746928055	4560.676617693846	22.377748302034732	7.38957293505642	6.978619279965246	7.180724130535072	7.185722687915678	6.832725943247106	7.190461939753539	6.972659266579462	7.131813764289544	6.997080929991045	7.323585661691691	7.025163853213386	7.096993646751233	6.898877430682226	7.298359136773922	7.544011384963221	7.389591334879736	7.11439359609683	6.725671565366324	6.856694971423751	6.455853032426391	6.777823578792845	6.4577305933074935	6.198168057469785	6.232998585579349	6.3993088391067285	5.7285531168096	5.685607503738028	5.856712252806159	5.716657152036129	5.806665753930369	5.938956426116686	6.139191452158363	5.819401440749237	5.94862140771698	5.566676749560659	5.357542385865516	5.077823647763011	5.2173370975651014	5.22414994550791	4.93737040170051	5.071972055169128	4.776185073652384	5.093157093226331	5.059774185874512	4.696187824479779	4.5428561916776555	4.587624017474844	4.595693170502914	4.531524576898298	4.215670176361213	200.0	11.597099482669938	0.23556808469276025	0.24970677460884516	0.2544393168344258	0.2602858238639641	0.12967652640139546	5.712607253763658E-4	1.6649508700627034E-4	5.638221807457535E-4	0.3099004623851524	0.071112596763424	-10714.70559862477	-668.1210644601031	-529.3429640673428
39700000	-11888.145374807713	-1189.8770434890605	-10698.268331318652	190.40618048558304	1827.593819514417	4258.507143251129	15.716521492498016	7.4640175870085335	7.526168431923781	7.083871375505327	7.230530214344748	7.319630431410821	7.501905818373648	7.854302120548077	7.800798416436926	7.5142020612423766	7.650051331804392	7.4116619459267294	7.504506599425696	7.353986747799729	7.337566808478242	6.71199552284199	7.114804813075487	6.963292101813723	6.566288781062748	6.5630932684365755	6.544239235558233	6.539766405860371	6.423322744851565	6.428070983248829	6.200321233230231	6.147849976346141	6.2697697682873255	6.456149080082338	6.3558580612040965	6.122703352757702	5.712413150219882	5.497084427727952	5.445658610756333	5.445063159873765	5.611672032764111	5.350095235319304	5.198442028228884	5.275026313343365	5.165710318444982	5.034103352022166	5.050595197401065	4.798198273800825	4.580340197252593	4.3823746143817095	4.448363690281577	4.299459222398698	4.524667997775468	4.036324885516552	4.070149629819053	4.098680820527674	4.241235396152426	200.0	11.614490665975785	0.22031563630210038	0.2798954068011532	0.2434489827235322	0.25633997417320925	0.13429162243433423	6.285489235594434E-4	2.4729740021002593E-4	6.148712639283827E-4	0.37170538625063254	0.10726717738201137	-10698.268331318652	-668.1210644601031	-510.6641831344362
39800000	-11901.162284382342	-1201.1623584146178	-10699.999925967724	200.73449727797225	1817.2655027220278	4176.601924212449	9.548190553813004	7.7508366248253315	7.589592713178815	7.298987966982674	7.423729958932061	7.445213167514545	7.333540665411204	7.360024395707279	7.259630275190865	7.238773042074477	7.411449450413084	7.44747746722583	7.139123239526807	7.190682197337195	7.1440476537226285	7.260293338825564	7.167057035363977	7.006993137041179	6.554436066722479	6.22936289259578	6.238321675157364	5.865338134673898	5.9981660544266155	6.36027109852488	6.416645346587262	6.59478170051653	6.834711827286601	6.8347121987092505	6.11385922344916	6.176467877810644	5.3610098861327256	5.299526793766431	5.080855201897147	5.245556883954325	5.68659743223744	5.3897410145916975	5.458952151695976	5.795718932937704	5.578968886764684	5.5510501056963335	5.019946165906601	5.183932032533691	5.213606381836074	4.918023318303018	4.458458590919329	3.881418563266361	3.8006627006592844	3.926954238011807	3.5176262334656547	3.2362077846007358	3.424210079697741	200.0	12.603958902849376	0.21668138086389893	0.2739778019555739	0.25843882216053266	0.25090199501998933	0.12713083011836968	6.41029704240924E-4	2.15936072199116E-4	6.232620930115099E-4	0.3770521468545114	-0.05433543723736685	-10699.999925967724	-668.1210644601031	-521.369417826618
39900000	-11895.806831312677	-1204.1426924522289	-10691.664138860448	206.24274633253714	1811.757253667463	4295.016778495116	12.892093987586321	6.247644306963791	6.386848107146021	6.704678879234661	7.194606061240568	7.499567896073834	7.563938594568979	7.4068409423489365	7.353856393637534	7.374197366313455	7.470651710750688	7.205491485971867	6.951065136975624	7.361263445507795	7.2898645403888915	7.074184727740608	7.222882392465265	6.808064639110749	6.45148450832217	6.491284631397746	6.240711576657507	6.556699153182946	6.573809890764007	6.144134827442916	6.210883114290226	6.5348125605775715	6.1421106327483415	6.648081554332575	6.317322250379988	6.141841811340592	5.798545212491174	5.437499958737316	5.140188249216743	5.147785674770078	5.1953327068658774	5.6326349120791575	5.5631917851261905	5.074129507794107	5.3112956280327195	4.735005028813084	4.600899467881168	4.414104268372329	4.570595177261461	4.519285325438006	4.4566112004859315	4.0091865067126005	3.9113915830496584	4.199856537310523	3.64723461692507	3.5539873095694765	3.8014457543070894	200.0	11.88540920280126	0.22535515288810928	0.2673858095839752	0.25660664170071895	0.25065239582719145	0.13290073906924754	7.763178247202079E-4	4.677778210628669E-4	6.625378436079083E-4	0.6008697663806415	-0.014203271952436773	-10691.664138860448	-668.1210644601031	-522.8117743432173
40000000	-11923.988879451186	-1220.590142506243	-10703.398736944942	219.81008894853784	1798.189911051462	5104.199194867117	13.558394081126384	7.545058849500077	7.487306794720977	7.586739785238505	7.411944181208222	7.158134943948219	7.426785804519362	7.324925347535125	7.703626290471949	7.297287481663125	7.3489020764180175	7.048756717965491	7.625990658201551	7.743337495511738	7.971050258693804	7.641808569824075	7.818992830831832	7.260723540441261	6.927485376608848	7.150306246762111	6.929525460280417	7.140093607899342	6.936898060050594	6.803736065738078	6.551312851981704	6.59225049886952	6.881688443806204	6.087890187781903	5.975785144929731	6.130474247758756	5.977658819796676	5.798255279976909	5.552728527373185	5.437430598930707	5.709586134761455	5.236916023264786	5.4629098554992925	5.3472380907435	5.0442325272558	4.848793699590583	4.815274398879292	4.735092772557967	5.238156709268077	5.617496786231969	5.1589387871086405	5.067082918998229	4.907251690616227	4.804390194246821	5.067469162487436	4.540521160185297	4.181035948666454	200.0	11.095079877719975	0.21877227185965253	0.25697350888914905	0.2636231310785667	0.26063108817262637	0.12852131852762866	5.302578168139108E-4	1.84265361234154E-4	5.389158994974081E-4	0.36115803363488097	0.15050885738654823	-10703.398736944942	-668.1210644601031	-538.4561820777348
40100000	-11908.306082135196	-1218.1284283978314	-10690.177653737364	190.75653653147597	1827.243463468524	4131.382016931229	3.337570818400258	7.492783529587525	8.38585269822464	7.964103464659737	7.957867653016081	8.322854357987245	8.19288775279728	7.993961059645782	7.572793792011272	7.120380305570634	6.938767369127313	7.372416918658615	7.835602831668406	7.72084966807736	7.415973382867321	7.6242456886936285	7.274245450114906	8.00865285062633	6.8701220983950275	6.30602058829239	6.932030209587118	6.3494450634550095	6.297129211375987	5.819677245210691	5.441260510737221	5.331751691029147	4.7933772559427075	5.020415522133735	4.957491719947095	4.383011597843133	5.273732310409561	4.864149186808462	4.646573479403765	5.644347074244649	5.562839009289756	5.624224709774106	5.658564812797609	6.095435602015797	6.364457755301965	5.677035563150522	5.1881698656407815	4.709664662355548	5.0811502463573	4.507574791077692	4.2225480873930765	3.3850509316547046	3.7945543031285047	3.9149656865357083	3.4850893927352002	3.2080970033915186	3.417988521897742	200.0	10.442857194872404	0.21166594264851987	0.26198159233949847	0.26152184579154464	0.2648306192204318	0.13407763948280302	6.826888599507754E-4	3.42961992142681E-4	6.35589790048413E-4	0.514935914882358	0.032558169860616236	-10690.177653737364	-668.1210644601031	-540.4505369194435
40200000	-11915.529923414211	-1212.7900778990272	-10702.739845515183	210.97877551569673	1807.0212244843033	4078.180284406314	5.799934650168724	6.9595867314189315	7.052856248481964	6.623016864358618	7.056568361356299	7.155961382767666	6.9349112942789795	6.758626343718344	7.695416437539972	7.07685179645168	7.308735665246219	7.582647209604042	7.59075320509539	7.9423952350353675	7.945606024747298	7.773501688842647	7.798328408765227	7.361647794246885	6.6697076075134065	6.421839056203551	6.2613232201489835	6.383728859814994	6.101026188316271	6.198029857540971	5.6552425867868505	5.195114591682857	4.837523826079635	4.695822140119681	5.542784723925521	5.985318906490727	5.492897791663003	5.115468209432139	5.491918674282963	5.235198388552781	4.79771236985931	4.915988589450495	5.091130927645068	5.063493008651188	5.025995389103411	5.296068813109032	5.568443914569581	5.120891150610864	4.62736253157255	4.871730871500389	5.108964896194107	4.259439608685557	4.328077200658542	4.63081857989041	4.0379226750723545	4.232634055550012	3.852259149051225	200.0	10.264351880784407	0.21807562704446312	0.27705883862567193	0.2552742663038375	0.24959126802602216	0.1327977127739031	6.205229040268025E-4	2.261528308158978E-4	6.329286271981181E-4	0.39426888251672204	-0.02038651072346309	-10702.739845515183	-668.1210644601031	-532.8575944107221
40300000	-11923.335333330228	-1228.9539117251848	-10694.381421605043	195.78015210340547	1822.2198478965945	4368.197845774186	3.6214458526955733	5.729867003630604	5.815248529993482	6.122709562492946	7.407686113248893	7.614932852399772	7.739620897497123	7.830114587978119	8.14189810785916	8.53509823313865	7.852739762098195	7.422270747724048	6.948933235816806	7.858230541376621	7.116119033062061	6.613476692332879	6.243149586088027	7.250821323441994	7.585411657267206	6.747632015055637	6.074913128583387	5.520301390589127	6.085610975450699	5.807066241031937	6.570398483832171	6.617008642190488	6.306532727739211	6.260624770191058	6.394536981490074	6.894080939814873	6.521377608928376	6.939999914937247	5.568990999044424	5.5919330846170165	5.682232044288463	5.224669770425733	4.2521749534369935	4.522981475079162	4.371609154820962	5.846964179241897	5.869094980815495	5.835411531610856	5.151353651966671	4.525416713054266	4.219971224515117	4.187356801451043	3.6240695254177875	3.1060705006822658	2.914455775378096	3.0532529489573896	4.069989395808781	200.0	12.207804184641747	0.2408777954354032	0.26695042716188894	0.23523940108854519	0.2569323763141575	0.1332485485869709	6.532363192017651E-4	2.9129943846933144E-4	6.32405799559625E-4	0.4021212816957382	-0.18213630464630362	-10694.381421605043	-668.1210644601031	-550.4966126934835
40400000	-11904.337201697715	-1211.3470378404531	-10692.990163857263	196.66765556768698	1821.332344432313	4731.364761489139	14.435962767955369	7.762790878486037	7.893555953195041	7.741897984400737	7.904970281399545	8.028095296996135	7.733181843833367	7.708490190925427	7.805785788077729	7.571876545506346	7.472264756183052	7.701992306680423	7.639539465435547	7.46041397120759	7.040564692617273	7.20581895424271	7.136216819921116	7.557420369930888	7.4696134691220735	6.95966265804492	6.222439273153039	6.26820493318405	6.316429282707703	6.0165069325092695	5.84031660204606	5.805880559967345	5.884200673229982	5.874494261948105	6.078028759601379	6.023052366928021	5.86044137887325	5.435816314090823	5.14948341740083	5.212608240085536	4.733549417056512	4.762178897601069	4.935374117691193	5.10835833552334	4.863276775092794	4.5404464160519415	4.434939295736154	4.418473014623289	4.063117300135719	3.9076299217696433	3.3621316120221483	3.641629055505054	3.258760622045633	3.22127056983141	3.2275423519259085	3.4201667095387824	2.8934671379224235	200.0	12.036319920814115	0.21506400434574285	0.27898810903836413	0.2572619037670419	0.24868598284884594	0.13743648654666665	6.660654862385726E-4	4.511483526958889E-4	5.808463775255593E-4	0.5521852633857529	0.013452358576161085	-10692.990163857263	-668.1210644601031	-531.1681865134001
40500000	-11891.64876259451	-1204.5564999278579	-10687.092262666652	175.79459036582637	1842.2054096341735	3767.5927459468503	5.778064415794581	6.936258047296001	6.786725846424345	6.844071612244723	8.00026493697522	8.101272294999292	7.48997944897236	7.482233219761291	7.70799125314407	7.611946752882369	7.575474091483925	7.355018843045394	7.267066557510305	7.787784481639516	7.400842043495393	7.210083268142589	6.812842141281121	6.205530257334478	5.997608360528597	5.687950602306772	6.393866188938486	5.763700360130785	5.555798908184354	5.384857261127995	5.005305632753397	5.6555752592595665	5.543359364211006	5.6570360927527465	5.384099812027044	5.697632503150603	5.596404541051731	5.383399356796792	5.328168603248745	5.686300235543194	5.199713288590274	5.239221062025657	4.874061192570318	3.9834417289704662	3.668395718110403	3.778129871127569	3.549042655847791	3.5745308501003885	3.8253997163910074	3.555159545065351	3.912946657331586	3.8761255853206587	3.689368159180695	3.622664504619184	3.690457866610011	3.5681595470117924	3.554724711427971	200.0	10.299954561978527	0.21111688698164105	0.27791824315653096	0.26154061432657144	0.24942425553525147	0.13399753715917823	7.693836531724904E-4	4.422554327133557E-4	7.143407397067072E-4	0.5285556087139849	-0.029275767311944624	-10687.092262666652	-668.1210644601031	-527.0398208218467
40600000	-11892.804626627638	-1194.893525094862	-10697.911101532776	191.3715066190642	1826.6284933809359	4374.655229399322	19.061336226005285	7.115488520394014	7.318334125202508	7.184881998404924	7.177499053426674	7.031498966026867	6.828021120545184	6.910520637782378	6.982988900446497	6.922276915153141	7.293933095151443	7.623106837803208	7.579989961806821	7.954636207264166	7.666460969872437	7.441743750696294	7.479944505885896	7.401136402962005	7.275571713694711	7.074773840650086	6.704045028082687	6.457399236020677	6.446615579123814	6.1519289434285795	6.091307485477213	6.447012821419371	6.097780165508056	6.261145599659585	6.2893698248011365	6.288919163293691	5.898679634303806	5.6766235843439645	5.5100441167200795	5.321655778093962	5.331246216001541	5.465336550949828	5.361161871238532	4.671197948733932	4.998571985151629	4.962340537974539	4.972417208479095	4.834566519945187	4.1696036524097355	3.9773444742671336	3.9549104170039016	3.9742076911998305	3.9402442104175974	3.870220161888038	4.0612256687260935	4.266962964222002	4.401949104397298	200.0	11.032986432368308	0.2300886777841211	0.2678736812198163	0.24854012676748868	0.2534975142285686	0.13844161673699004	6.565139599539721E-4	2.277574094502041E-4	6.123957231338919E-4	0.38367425895541696	-0.12588829237133964	-10697.911101532776	-668.1210644601031	-515.2963843556378
40700000	-11952.847826805164	-1230.2070024781206	-10722.640824327043	200.2612863306412	1817.7387136693587	4255.532529636849	5.836164619901073	7.254990584951241	7.319135927233505	7.05676260597313	7.104344412707936	7.634323406747624	7.340286609534158	7.941074264023072	7.600256892583304	7.858809322069277	8.327604008186249	8.129837299255758	7.4371202615597936	6.852237868088488	7.476230089015344	7.709340580642424	6.900516594160982	7.334439641206936	7.208617628139178	6.398536407761882	6.216370741115686	6.018246450576804	6.068491297114342	6.16516946031677	5.56987627067631	5.795198993494075	6.217473086305669	6.030724317747559	5.424225802193638	5.649594951865341	6.274111898991508	6.033554223608289	5.584156763248998	5.265518920870427	4.359298521171445	3.6257184042020563	3.873130596455421	3.7869765469183028	4.394528036792363	5.083170844662876	5.533170974800262	5.329853464564972	4.517403573941152	4.77422233030591	5.56603641086146	5.397214884983476	4.787058124186484	3.685588071128074	3.89667785106291	3.7060219421319576	3.3212039255668504	200.0	11.618659316158903	0.21363980952314224	0.2652565117537611	0.24558190779830008	0.2755217709247911	0.13202594718176933	6.244992411637396E-4	2.0962056447419207E-4	6.084220187800586E-4	0.31826904931554734	0.1497621541487497	-10722.640824327043	-668.1210644601031	-551.149063977084
40800000	-11914.785590283862	-1220.3823890064375	-10694.403201277424	216.36189045546615	1801.6381095445338	4854.646902731837	7.513705165728378	7.861950973088463	7.477214750308298	6.977621778570937	6.783781495621599	7.357177301312722	7.397735477310523	7.58488555175538	7.63790224102656	7.6762903685636426	7.425237429136132	7.136388008146208	7.5302875161813425	7.670425192863827	7.647154482579912	7.970951067023196	7.553039021954176	7.704526258256976	6.87062646439269	6.830429865724309	7.094340636024243	6.916707854889894	6.653548159630487	6.820369869218649	6.188588897755862	6.482507757080405	6.199185510285613	6.485553146861603	6.018010807454978	6.047547423658691	6.0899773447566465	5.7555583390807685	5.9957553592486725	5.988848998358877	5.760837999047663	6.035567227274507	6.07662642381507	5.8791342094953185	5.356201519736297	5.351893579291403	5.075981781065878	4.885613863086527	4.909655166947738	4.810571342032555	4.758411139439948	4.348640221997686	4.564365827845693	3.720107137610144	3.782871096433732	3.7910844405691067	3.185741403731419	200.0	11.353377722250022	0.2181548543213359	0.28013732350601145	0.23609094299670985	0.26561687917593707	0.1355257257069158	6.019824666020927E-4	3.483425040967387E-4	5.350722548354003E-4	0.5469564173390313	0.04370732705116963	-10694.403201277424	-668.1210644601031	-538.982123332815
40900000	-11909.156153130403	-1208.9848667720607	-10700.171286358342	180.4486140250159	1837.551385974984	4051.049964651405	6.189204950531733	8.200769858843035	8.651025024244973	8.04971932386713	8.209967452410002	7.9041840214190255	8.123547808392384	7.713137757962539	7.712572078098123	7.534373008529656	7.392622766927169	7.642486898311817	8.362754066155354	8.183442552461745	8.286072195267652	7.651098736515338	7.3814452831261255	6.822295680679979	6.676127171999615	6.80169281791233	6.62505741213784	6.226573741660672	6.35557444007483	7.100905485968063	6.867150986854981	7.031068106461995	6.3153609652119185	6.196213449094105	5.965773240392368	5.473956531460989	5.006332972104224	5.014816713919133	5.012322405564717	4.817363654211934	5.094933539657329	4.697788461777285	5.08809807741544	4.361601970894732	4.197231003299083	4.4030423380850765	4.1765703260462015	4.154056630798815	4.357406819156478	3.6970303601359595	3.0871344692821427	2.9844220469029445	2.9235649383475324	2.7457608152747106	2.9826612249459825	3.3601658134483325	2.2203807973729446	200.0	11.805287128764242	0.21568188759711068	0.2587899656416778	0.2644552975119314	0.26107284924927443	0.14337346756724445	6.829792497830975E-4	2.900726411835793E-4	6.54646027666763E-4	0.4110967577057667	0.024587735071226993	-10700.171286358342	-668.1210644601031	-531.1390803307734
41000000	-11916.53882135086	-1229.1065067110267	-10687.432314639833	203.59332233055355	1814.4066776694465	4650.58903727787	6.877639660190226	8.651993474902696	8.479304459666297	8.216271886401174	8.16596216693843	8.345438305162347	8.21498463380348	8.346917676330479	7.991150562952208	7.7636710933264705	7.9155577756448565	8.447345991507671	8.304847279821196	7.4382649273090164	6.803493700452017	6.893528336569808	6.686394229085389	7.280078547142005	6.900249754534656	6.471954565385955	6.410464978364782	6.123022165242191	5.666784105918443	5.264763116347251	5.616628014531249	5.582394158239508	5.386197351469072	5.744621103809449	5.659251787134926	5.7755840826138884	5.243101388475356	5.5066012459251095	5.436074226705157	6.263620121098754	6.616963391982127	6.987514696619426	6.326484572414142	5.816738727739768	6.675099728296712	6.341927929216968	5.866594765968216	5.764001136107438	5.368217849836505	5.222926467885217	4.334289723447328	4.6340834660740375	4.057641161336168	3.5030195841366685	3.3948761455101204	3.3931516994023694	3.3318101182371556	200.0	12.123839922871799	0.22532612954463022	0.27099795810179117	0.25036293587629055	0.25331297647728235	0.13269093442733385	5.966332065454492E-4	2.72464400895198E-4	5.361714092451908E-4	0.4502638639650254	0.0419435985261128	-10687.432314639833	-668.1210644601031	-549.4000951101053
41100000	-11948.295998584808	-1264.6965936176712	-10683.599404967137	229.10390932082183	1788.896090679178	5444.015099377179	3.1457757254969354	6.047236458181339	6.885293657284378	7.316009354164282	8.032252812354065	7.7306232999653535	7.409526914147969	7.266075271461663	8.172904324313164	8.90125234431759	7.520227584582681	7.276904631705575	7.665705888849632	7.219075810461217	7.376791094817007	8.13449206023352	7.55713599372304	7.718549263067118	7.324452369260006	7.310662076903253	7.967966861871048	7.739896922560963	7.219250973801868	7.083317444813158	6.409838126238285	6.7872205814871975	6.454713493827918	6.631921522144239	7.447811966281347	7.141722617540626	5.648884778927162	5.671444743074672	6.944576782240157	5.634034359571142	5.606232742486172	6.5025807624906244	6.563589305025578	5.948855291699991	6.169337464086319	6.009112620539826	6.224978292257507	6.003841042068874	5.4468283553812	4.81636710014117	6.13660158432695	4.742732461027158	4.853167242611204	5.10584525041196	5.010011017006431	5.06383125552054	4.099686799967467	200.0	11.487584107379668	0.22307010766978008	0.2625493906963846	0.26630644653313357	0.24807405510069594	0.1432828168077036	5.145001056194307E-4	2.1145301901672898E-4	4.901079255490684E-4	0.4215111041044539	-0.06429608745705194	-10683.599404967137	-668.1210644601031	-582.3917558552428
41200000	-11880.401467710511	-1192.9702977311395	-10687.431169979372	164.81489272013516	1853.185107279865	3523.3221930837735	9.997285359431991	7.122094997500326	6.83193667190922	6.549004085164756	6.545999440579184	6.645257916066339	7.358864333457001	6.920197173488798	7.1588084351694885	7.411865128625033	7.268118394009958	6.765482275716093	6.977791562059355	7.037520346224549	7.194948896671176	6.466179288845459	6.752694247345648	6.330825457262126	5.721209901159356	5.876072218762325	5.855491833159168	5.472233125672581	5.499412965718717	5.518583172469032	5.447586429613249	5.420313097060646	5.057043783955712	4.8611176889550824	4.748299452173665	4.6264166948080785	4.569321194882646	4.675705984092491	4.311932713619513	3.965863623439135	4.466207483396372	4.913135455412667	4.422737262013138	4.639672547392862	4.358779212532873	4.590817611929893	4.4486681685296805	4.26559886891874	4.721242425397737	4.741007955151137	4.234034244333635	3.946221563004919	3.6638499074608997	3.9440214632449146	3.9014574682597902	3.924656963950972	4.126711623360284	200.0	12.268962062400648	0.22312700627227233	0.26747819900632885	0.264325103127905	0.24506969159348801	0.12870084544145796	7.812853070282252E-4	2.8476313065071437E-4	7.23673941790796E-4	0.3751209995589404	0.03565148965549517	-10687.431169979372	-668.1210644601031	-514.9665708079825
41300000	-11930.347814756356	-1238.8859921993248	-10691.461822557032	183.00044070486774	1834.9995592951323	3912.4307000305685	3.225196847055791	6.017143618204417	7.195268682762764	7.308100748994257	7.772004326836637	7.946741756817825	7.439456692815708	7.3197256716403505	6.932392264835935	7.149783605541045	6.7846930354728405	6.905628954901044	7.875906593020231	7.583390312303886	6.831835134535712	6.963264382317239	7.07464850882244	7.005079736745801	7.321873776986031	8.481447221835847	7.446915617685006	6.5430758626233905	5.777361650156172	5.779173720291136	6.2455147227541765	6.337813455158309	6.434573688038862	5.736819455936644	5.5875930214428395	6.200807614367097	5.908273019236242	6.598290139875954	6.423301782110483	5.584687824685606	4.330516628225166	3.657298042865841	3.520854505024252	3.698830703955481	3.8921450346467275	4.519593838912943	3.219919649114486	3.509069496469258	4.870729845337936	3.923740705864163	2.9023976704010477	1.581657574549776	1.0103324327344891	2.303547101137337	2.1735089713599844	3.7527990080587887	3.0384287648882604	200.0	11.784484460348859	0.2371033106850557	0.27681569024259556	0.23601272286324526	0.2500682762090977	0.13148967409300347	7.026668867437543E-4	3.4748112546781356E-4	6.762524168065619E-4	0.4938727016956408	0.02290344496275809	-10691.461822557032	-668.1210644601031	-561.5687829651322
