# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Thu Aug 24 11:24:04 CEST 2023 [seed=1692869028985]
# -window -working -options
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	constant.popSize	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
5800000	-2841.1904257294746	-328.12429577466196	-2513.066129954813	257.8638608383701	1764.13613916163	2107.422399391322	273.93396834414057	19.7092901980153	0.24791881875396027	0.23092688898726216	0.23631133505414273	0.28484295720463587	0.1193873697055682	3.995982909398697E-4	3.995982909398695E-4	-2513.066129954813	0.0	-325.70310713709256
5900000	-2795.0722813846983	-287.50942912324405	-2507.5628522614543	114.11551277402712	1907.8844872259729	1033.604305704499	121.42680526252133	13.200547381989377	0.224827732012902	0.2478021896273601	0.23720149532720933	0.2901685830325297	0.11381718064652116	8.623149542405813E-4	8.623149542405815E-4	-2507.5628522614543	0.0	-285.9806314092766
6000000	-2822.751463976751	-318.5507296822987	-2504.200734294452	182.6955762149994	1839.3044237850006	1712.2000700957385	215.05110969195778	13.426146204021425	0.22800218955172738	0.24107832209456515	0.22889880521562453	0.30202068313808444	0.07972868657013525	4.45818431547567E-4	4.458184315475668E-4	-2504.200734294452	0.0	-317.1945490374466
6100000	-2860.246643266368	-355.00206509675974	-2505.2445781696083	318.13381190449695	1703.866188095503	3235.8313768325906	373.1039721908234	12.69247586256545	0.25186339007309505	0.25105928151862744	0.23389994763385719	0.26317738077442165	0.07191271470973305	2.377383537603397E-4	2.3773835376033977E-4	-2505.2445781696083	0.0	-353.8498349207891
6200000	-2834.1849264142434	-334.7238541381458	-2499.4610722760976	210.5490253216456	1811.4509746783544	2280.4859684318676	263.2109839585777	14.17739228592534	0.20255693609294487	0.23358042275587088	0.259593156803466	0.3042694843477191	0.10838851985491511	3.856757679110873E-4	3.856757679110873E-4	-2499.4610722760976	0.0	-333.0967908967609
6300000	-2841.9801366941147	-332.81791499243474	-2509.1622217016798	228.626633648986	1793.373366351014	2180.115687047907	320.9373978295892	17.627818057910986	0.22684372628104726	0.24078423285206904	0.2451484731073069	0.2872235677595776	0.1154780785273356	4.324031629948661E-4	4.3240316299486607E-4	-2509.1622217016798	0.0	-330.37226429338943
6400000	-2828.1459653091933	-321.6225385701452	-2506.5234267390483	199.0369655115786	1822.9630344884215	1808.5268448819359	291.6568085002248	12.98297246172503	0.25878034138162537	0.2390823357003727	0.24549378649070366	0.25664353642729903	0.08641863858492978	3.505531603096195E-4	3.5055316030961923E-4	-2506.5234267390483	0.0	-320.292703569296
6500000	-2816.1048280578584	-307.52196337807067	-2508.5828646797877	161.28298591931775	1860.7170140806822	1456.561728006304	176.44423594810013	12.417488263437216	0.24940354959177025	0.25656122739536047	0.22416102753958164	0.2698741954732881	0.10474110366994377	5.819330568649268E-4	5.819330568649267E-4	-2508.5828646797877	0.0	-306.1712448162782
6600000	-2817.7659944515026	-303.678192372674	-2514.0878020788286	157.69442170707165	1864.3055782929284	1412.3009830890378	138.83701649155788	12.965865672721419	0.21918961651206814	0.26930816937407065	0.2408484465058722	0.2706537676079892	0.07961588342312388	4.7927241888437065E-4	4.7927241888437054E-4	-2514.0878020788286	0.0	-302.7839607112264
6700000	-2820.1016060931684	-326.41553082654065	-2493.6860752666275	212.69900249558896	1809.300997504411	2011.4295085792485	249.24873834869572	13.370679395244178	0.211103379461875	0.25511198689325154	0.23906976736541602	0.29471486627945725	0.10807126422842739	4.4824659695310963E-4	4.4824659695310985E-4	-2493.6860752666275	0.0	-324.8029867891468
